read,conmment,title,author,renew,link
529,0,沃森生物：融资净买入1213.96万元，融资余额15.75亿元（04-03）,沃森生物资讯,04-07 10:06,"/news,300142,920262917.html"
599,0,沃森生物(300142)融资融券信息(04-03),沃森生物资讯,04-07 10:06,"/news,300142,920262847.html"
3525,18,沃森生物年报遭深交所11问 营收11亿应收账款近6亿,沃森生物资讯,04-03 14:07,"/news,300142,919782315.html"
6078,16,沃森生物年报收深交所11问 销售收入与批签发量变动不一致遭质疑,沃森生物资讯,04-03 11:41,"/news,300142,919728690.html"
608,0,沃森生物(300142)融资融券信息(04-02),沃森生物资讯,04-03 09:40,"/news,300142,919647248.html"
371,0,沃森生物：融资净偿还3679.29万元，融资余额15.63亿元（04-02）,沃森生物资讯,04-03 09:19,"/news,300142,919634713.html"
990,10,沃森生物(300142)融资融券信息(04-01),沃森生物资讯,04-02 09:41,"/news,300142,919305194.html"
660,1,沃森生物：融资净偿还5665.32万元，两市排名第18（04-01）,沃森生物资讯,04-02 09:12,"/news,300142,919288971.html"
5343,24,沃森生物的“疫苗之王”首批14万支获批签发 打破辉瑞行业垄断,沃森生物资讯,04-01 11:47,"/news,300142,919046501.html"
532,0,沃森生物(300142)融资融券信息(03-31),沃森生物资讯,04-01 09:47,"/news,300142,918967375.html"
562,1,沃森生物：融资净买入891.28万元，融资余额16.57亿元（03-31）,沃森生物资讯,04-01 09:18,"/news,300142,918946900.html"
2178,2,沃森生物：13价肺炎球菌多糖结合疫苗获批,沃森生物资讯,03-31 13:15,"/news,300142,918710582.html"
15190,4,午间公告：沃森生物13价肺炎球菌多糖结合疫苗首批产品获得批签发证明,沃森生物资讯,03-31 12:11,"/news,300142,918692749.html"
845,1,沃森生物(300142)融资融券信息(03-30),沃森生物资讯,03-31 09:32,"/news,300142,918590691.html"
603,1,沃森生物：融资净偿还5055.28万元，融资余额16.48亿元（03-30）,沃森生物资讯,03-31 08:56,"/news,300142,918577101.html"
681,0,沃森生物(300142)融资融券信息(03-27),沃森生物资讯,03-30 09:29,"/news,300142,918235140.html"
601,0,沃森生物：融资净偿还248.42万元，融资余额16.98亿元（03-27）,沃森生物资讯,03-30 09:04,"/news,300142,918224736.html"
3973,4,首轮出资未履行完又欲参与第二轮增资 杜江涛左右手交易中的通盈魅影,沃森生物资讯,03-27 18:38,"/news,300142,917939465.html"
5721,9,沃森生物：13价肺炎结合疫苗预计在今年二季度实现销售,沃森生物资讯,03-27 17:48,"/news,300142,917930674.html"
2680,3,沃森生物：与昆明和玉溪政府合作开展“惠民工程”项目,沃森生物资讯,03-27 17:48,"/news,300142,917930666.html"
5066,10,沃森生物：二价HPV疫苗已进入临床阶段,沃森生物资讯,03-27 17:28,"/news,300142,917926799.html"
3260,9,沃森生物涨5.28% 成交额超4亿元,沃森生物资讯,03-27 11:21,"/news,300142,917776091.html"
416,0,沃森生物：融资净买入485.15万元，融资余额17.01亿元（03-26）,沃森生物资讯,03-27 09:45,"/news,300142,917691669.html"
724,0,沃森生物(300142)融资融券信息(03-26),沃森生物资讯,03-27 09:22,"/news,300142,917671887.html"
649,0,沃森生物(300142)融资融券信息(03-25),沃森生物资讯,03-26 09:34,"/news,300142,917307459.html"
464,0,沃森生物：融资净偿还253.17万元，融资余额16.96亿元（03-25）,沃森生物资讯,03-26 09:17,"/news,300142,917297159.html"
431,0,沃森生物：融资净买入2121.97万元，融资余额16.99亿元（03-24）,沃森生物资讯,03-25 09:25,"/news,300142,916937082.html"
590,0,沃森生物(300142)融资融券信息(03-24),沃森生物资讯,03-25 09:16,"/news,300142,916932057.html"
616,0,沃森生物(300142)融资融券信息(03-23),沃森生物资讯,03-24 09:33,"/news,300142,916553636.html"
535,0,沃森生物：融资净买入104.17万元，融资余额16.77亿元（03-23）,沃森生物资讯,03-24 09:03,"/news,300142,916539773.html"
3482,10,沃森生物2019年度业绩网上说明会,沃森生物资讯,03-23 13:15,"/news,300142,916192200.html"
592,1,沃森生物-业绩预告（03-21),业绩预告快讯,03-23 09:33,"/news,300142,916072719.html"
578,1,沃森生物(300142)融资融券信息(03-20),沃森生物资讯,03-23 09:24,"/news,300142,916067303.html"
508,0,沃森生物：连续3日融资净偿还累计6004.63万元（03-20）,沃森生物资讯,03-23 09:07,"/news,300142,916059734.html"
6093,6,沃森生物批签发数据亮眼 2019年实现扣非净利润约1.28亿元,沃森生物资讯,03-21 15:57,"/news,300142,915450434.html"
292,0,沃森生物：2019年归母净利润为1.4亿元，同比下降86.4%,沃森生物资讯,03-20 23:00,"/news,300142,916070456.html"
3056,5,沃森生物：2019年净利润同比下降86.43%,一句话财报,03-20 21:18,"/news,300142,915126645.html"
1385,0,沃森生物(300142)融资融券信息(03-19),沃森生物资讯,03-20 09:23,"/news,300142,914759410.html"
700,0,沃森生物：融资净偿还1122.09万元，融资余额16.9亿元（03-19）,沃森生物资讯,03-20 09:01,"/news,300142,914751982.html"
758,0,沃森生物(300142)融资融券信息(03-18),沃森生物资讯,03-19 09:26,"/news,300142,914323116.html"
778,0,沃森生物：融资净偿还3459.86万元，融资余额17.02亿元（03-18）,沃森生物资讯,03-19 09:11,"/news,300142,914315685.html"
636,0,沃森生物(300142)融资融券信息(03-17),沃森生物资讯,03-18 09:25,"/news,300142,913869378.html"
700,0,沃森生物：融资净买入334.15万元，融资余额17.36亿元（03-17）,沃森生物资讯,03-18 09:10,"/news,300142,913862474.html"
725,0,沃森生物：连续3日融资净偿还累计1.78亿元（03-16）,沃森生物资讯,03-17 09:23,"/news,300142,913480127.html"
715,0,沃森生物(300142)融资融券信息(03-16),沃森生物资讯,03-17 09:08,"/news,300142,913472159.html"
864,1,沃森生物(300142)融资融券信息(03-13),沃森生物资讯,03-16 09:15,"/news,300142,913033234.html"
846,1,沃森生物：融资净偿还2823.59万元，融资余额18.39亿元（03-13）,沃森生物资讯,03-16 09:07,"/news,300142,913031245.html"
10092,26,争相套现出让大股东之位 沃森生物为何频遭股东“嫌弃”？,沃森生物资讯,03-13 22:21,"/news,300142,912759809.html"
2852,3,沃森生物：股东刘俊辉及其一致行动人黄静拟减持公司不超1.5%股份,沃森生物资讯,03-13 19:27,"/news,300142,912721771.html"
2917,7,[公司]沃森生物：股东拟减持公司不超1.5%股份,沃森生物资讯,03-13 18:53,"/news,300142,912715252.html"
14452,31,沃森生物：股东拟减持公司不超1.5%股份,沃森生物资讯,03-13 18:03,"/news,300142,912706141.html"
820,0,沃森生物(300142)融资融券信息(03-12),沃森生物资讯,03-13 09:26,"/news,300142,912426094.html"
786,0,沃森生物：融资净偿还4308.2万元，融资余额18.67亿元（03-12）,沃森生物资讯,03-13 09:04,"/news,300142,912412164.html"
806,0,沃森生物(300142)融资融券信息(03-11),沃森生物资讯,03-12 09:32,"/news,300142,911959310.html"
1429,0,沃森生物：融资净买入8978.55万元，两市排名第15（03-11）,沃森生物资讯,03-12 09:10,"/news,300142,911947458.html"
1037,0,沃森生物(300142)融资融券信息(03-10),沃森生物资讯,03-11 09:33,"/news,300142,911557899.html"
1008,1,沃森生物：融资净偿还2397.6万元，融资余额18.21亿元（03-10）,沃森生物资讯,03-11 09:14,"/news,300142,911548344.html"
910,0,沃森生物(300142)融资融券信息(03-09),沃森生物资讯,03-10 09:30,"/news,300142,911145500.html"
857,0,沃森生物：融资净买入63.88万元，融资余额18.45亿元（03-09）,沃森生物资讯,03-10 09:17,"/news,300142,911136301.html"
994,0,沃森生物(300142)融资融券信息(03-06),沃森生物资讯,03-09 09:26,"/news,300142,910679161.html"
1315,1,沃森生物：融资净偿还1.44亿元，两市排名第七（03-06）,沃森生物资讯,03-09 09:09,"/news,300142,910670653.html"
847,0,沃森生物(300142)融资融券信息(03-05),沃森生物资讯,03-06 09:22,"/news,300142,910045837.html"
885,0,沃森生物：融资净偿还364.06万元，融资余额19.88亿元（03-05）,沃森生物资讯,03-06 09:05,"/news,300142,910039544.html"
754,0,沃森生物(300142)融资融券信息(03-04),沃森生物资讯,03-05 09:18,"/news,300142,909610946.html"
928,0,沃森生物：融资净买入3209.89万元，融资余额19.91亿元（03-04）,沃森生物资讯,03-05 09:01,"/news,300142,909605899.html"
779,0,沃森生物(300142)融资融券信息(03-03),沃森生物资讯,03-04 09:23,"/news,300142,909228501.html"
1011,0,沃森生物：连续4日融资净偿还累计1亿元（03-03）,沃森生物资讯,03-04 08:59,"/news,300142,909221197.html"
824,0,沃森生物(300142)融资融券信息(03-02),沃森生物资讯,03-03 09:24,"/news,300142,908847899.html"
802,0,沃森生物：连续3日融资净偿还累计6915.87万元（03-02）,沃森生物资讯,03-03 09:07,"/news,300142,908841550.html"
810,0,沃森生物(300142)融资融券信息(02-28),沃森生物资讯,03-02 09:21,"/news,300142,908474208.html"
737,0,沃森生物：融资净偿还2122.15万元，融资余额20.29亿元（02-28）,沃森生物资讯,03-02 08:54,"/news,300142,908466983.html"
973,0,沃森生物：融资净偿还917.08万元，融资余额20.5亿元（02-27）,沃森生物资讯,02-28 09:29,"/news,300142,907813703.html"
781,0,沃森生物(300142)融资融券信息(02-27),沃森生物资讯,02-28 09:07,"/news,300142,907799814.html"
933,1,沃森生物：连续3日融资净买入累计7672.66万元（02-26）,沃森生物资讯,02-27 10:49,"/news,300142,907465452.html"
808,0,沃森生物(300142)融资融券信息(02-26),沃森生物资讯,02-27 09:19,"/news,300142,907382421.html"
766,0,沃森生物(300142)融资融券信息(02-25),沃森生物资讯,02-26 09:20,"/news,300142,906978257.html"
766,0,沃森生物：融资净买入184.08万元，融资余额20.04亿元（02-25）,沃森生物资讯,02-26 09:02,"/news,300142,906972318.html"
29753,67,沃森生物黄镇：二类苗接种量骤减 市民预防意识或将提升,沃森生物资讯,02-25 11:05,"/news,300142,906655073.html"
802,0,沃森生物(300142)融资融券信息(02-24),沃森生物资讯,02-25 09:37,"/news,300142,906567778.html"
719,0,沃森生物：融资净买入1909.2万元，融资余额20.02亿元（02-24）,沃森生物资讯,02-25 09:22,"/news,300142,906554769.html"
951,0,沃森生物(300142)融资融券信息(02-21),沃森生物资讯,02-24 09:21,"/news,300142,906156559.html"
898,0,沃森生物：融资净偿还4308.13万元，融资余额19.83亿元（02-21）,沃森生物资讯,02-24 08:58,"/news,300142,906138386.html"
977,0,沃森生物(300142)融资融券信息(02-20),沃森生物资讯,02-21 09:21,"/news,300142,905566506.html"
843,0,沃森生物：融资净买入1531.68万元，融资余额20.26亿元（02-20）,沃森生物资讯,02-21 08:52,"/news,300142,905558771.html"
703,0,沃森生物(300142)融资融券信息(02-19),沃森生物资讯,02-20 09:28,"/news,300142,905178038.html"
820,2,沃森生物：融资净偿还3383.61万元，融资余额20.1亿元（02-19）,沃森生物资讯,02-20 09:03,"/news,300142,905168975.html"
852,1,沃森生物(300142)融资融券信息(02-18),沃森生物资讯,02-19 09:29,"/news,300142,904827799.html"
1192,0,沃森生物：连续3日融资净买入累计1.93亿元（02-18）,沃森生物资讯,02-19 09:12,"/news,300142,904820146.html"
9648,17,因工投集团减持 刘俊辉被动成为沃森生物第一大股东,沃森生物资讯,02-18 12:12,"/news,300142,904607152.html"
768,0,沃森生物(300142)融资融券信息(02-17),沃森生物资讯,02-18 09:21,"/news,300142,904501895.html"
889,0,沃森生物：融资净买入2860.1万元，融资余额20.2亿元（02-17）,沃森生物资讯,02-18 08:57,"/news,300142,904495741.html"
908,0,沃森生物(300142)融资融券信息(02-14),沃森生物资讯,02-17 09:23,"/news,300142,904194231.html"
1396,0,沃森生物：融资净买入1.41亿元，两市排名第七（02-14）,沃森生物资讯,02-17 09:04,"/news,300142,904188619.html"
13554,7,沃森生物：公司第一大股东变更为刘俊辉,沃森生物资讯,02-14 19:32,"/news,300142,903951033.html"
16720,18,机构账户02月14日大宗交易净买入沃森生物5.94亿元,沃森生物资讯,02-14 16:47,"/news,300142,903929922.html"
670,0,沃森生物：融资净偿还788.68万元，融资余额18.51亿元（02-13）,沃森生物资讯,02-14 09:24,"/news,300142,903696326.html"
758,0,沃森生物(300142)融资融券信息(02-13),沃森生物资讯,02-14 09:09,"/news,300142,903691196.html"
734,0,沃森生物(300142)融资融券信息(02-12),沃森生物资讯,02-13 09:23,"/news,300142,903381556.html"
876,0,沃森生物：融资净买入497.62万元，融资余额18.59亿元（02-12）,沃森生物资讯,02-13 09:04,"/news,300142,903376010.html"
767,0,沃森生物(300142)融资融券信息(02-11),沃森生物资讯,02-12 09:19,"/news,300142,903063309.html"
1060,0,沃森生物：连续4日融资净偿还累计8461.62万元（02-11）,沃森生物资讯,02-12 08:54,"/news,300142,903057480.html"
794,0,沃森生物(300142)融资融券信息(02-10),沃森生物资讯,02-11 09:20,"/news,300142,902767827.html"
1053,0,沃森生物：连续3日融资净偿还累计8270.89万元（02-10）,沃森生物资讯,02-11 08:59,"/news,300142,902762540.html"
847,0,沃森生物(300142)融资融券信息(02-07),沃森生物资讯,02-10 09:19,"/news,300142,902469892.html"
932,0,沃森生物：融资净偿还3688.13万元，融资余额18.63亿元（02-07）,沃森生物资讯,02-10 09:05,"/news,300142,902466314.html"
798,0,沃森生物(300142)融资融券信息(02-06),沃森生物资讯,02-07 09:30,"/news,300142,901976015.html"
771,0,沃森生物：融资净偿还3835.13万元，融资余额19亿元（02-06）,沃森生物资讯,02-07 09:15,"/news,300142,901969556.html"
7571,29,沃森生物：2019年投资收益减少 归母净利同比下降86.14%,沃森生物资讯,02-06 21:12,"/news,300142,901918343.html"
18566,24,沃森生物业绩快报：2019年净利同比降86%,沃森生物资讯,02-06 17:58,"/news,300142,901889088.html"
2792,0,（2-6）沃森生物连续三日收于年线之上，前次最大涨幅9.81%,沃森生物资讯,02-06 15:33,"/news,300142,901863444.html"
853,0,沃森生物(300142)融资融券信息(02-05),沃森生物资讯,02-06 09:25,"/news,300142,901648914.html"
826,0,沃森生物：融资净买入1099.66万元，融资余额19.38亿元（02-05）,沃森生物资讯,02-06 09:07,"/news,300142,901643836.html"
1281,0,沃森生物：连续4日融资净偿还累计1.05亿元（02-04）,沃森生物资讯,02-05 09:24,"/news,300142,901364469.html"
834,0,沃森生物(300142)融资融券信息(02-04),沃森生物资讯,02-05 09:08,"/news,300142,901359475.html"
1106,0,沃森生物(300142)融资融券信息(02-03),沃森生物资讯,02-04 09:21,"/news,300142,901077928.html"
1198,0,沃森生物：连续3日融资净偿还累计8998.29万元（02-03）,沃森生物资讯,02-04 09:04,"/news,300142,901072966.html"
1433,1,沃森生物：融资净偿还6871.33万元，融资余额19.44亿元（01-23）,沃森生物资讯,02-03 09:06,"/news,300142,900785852.html"
9499,8,沃森生物：预计2019年净利润1.36亿元-1.60亿元 同比下降85%-87%,沃森生物资讯,01-23 12:48,"/news,300142,900135874.html"
759,0,沃森生物(300142)融资融券信息(01-22),沃森生物资讯,01-23 09:49,"/news,300142,900057603.html"
827,0,沃森生物：融资净偿还1913.57万元，融资余额20.13亿元（01-22）,沃森生物资讯,01-23 09:10,"/news,300142,900038143.html"
913,0,沃森生物(300142)融资融券信息(01-21),沃森生物资讯,01-22 09:25,"/news,300142,899775280.html"
986,0,沃森生物：连续3日融资净买入累计4926.63万元（01-21）,沃森生物资讯,01-22 09:00,"/news,300142,899768378.html"
921,0,沃森生物：融资净买入1130.14万元，融资余额20.23亿元（01-20）,沃森生物资讯,01-21 09:54,"/news,300142,899537516.html"
770,0,沃森生物(300142)融资融券信息(01-20),沃森生物资讯,01-21 09:52,"/news,300142,899535016.html"
1005,1,沃森生物(300142)融资融券信息(01-17),沃森生物资讯,01-20 09:55,"/news,300142,899276875.html"
960,1,沃森生物：融资净买入2862.75万元，融资余额20.12亿元（01-17）,沃森生物资讯,01-20 09:15,"/news,300142,899251486.html"
743,0,沃森生物(300142)融资融券信息(01-16),沃森生物资讯,01-17 09:45,"/news,300142,898878039.html"
785,0,沃森生物：融资净偿还2689.3万元，融资余额19.83亿元（01-16）,沃森生物资讯,01-17 09:09,"/news,300142,898860668.html"
19004,26,沃森生物：13价肺炎球菌多糖结合疫苗已经开始生产,沃森生物资讯,01-16 17:02,"/news,300142,898780289.html"
6836,4,【调研快报】沃森生物接待广发基金等18家机构调研,沃森生物资讯,01-16 16:46,"/news,300142,898780594.html"
787,0,沃森生物：融资净买入457.04万元，融资余额20.1亿元（01-15）,沃森生物资讯,01-16 09:31,"/news,300142,898596123.html"
860,0,沃森生物(300142)融资融券信息(01-15),沃森生物资讯,01-16 09:08,"/news,300142,898587982.html"
1146,1,沃森生物：融资净偿还6230.07万元，两市排名第九（01-14）,沃森生物资讯,01-15 09:22,"/news,300142,898332403.html"
760,0,沃森生物(300142)融资融券信息(01-14),沃森生物资讯,01-15 09:12,"/news,300142,898329414.html"
817,0,沃森生物(300142)融资融券信息(01-13),沃森生物资讯,01-14 09:27,"/news,300142,898074070.html"
929,0,沃森生物：融资净买入2938.43万元，融资余额20.68亿元（01-13）,沃森生物资讯,01-14 09:03,"/news,300142,898066773.html"
896,0,沃森生物(300142)融资融券信息(01-10),沃森生物资讯,01-13 09:30,"/news,300142,897820074.html"
955,0,沃森生物：连续5日融资净偿还累计3.03亿元（01-10）,沃森生物资讯,01-13 09:05,"/news,300142,897811985.html"
10636,15,沃森生物打破欧美20年垄断  首个国产PCV13获药品注册批件,沃森生物资讯,01-13 02:13,"/news,300142,897770971.html"
6042,4,沃森生物：13价肺炎球菌多糖结合疫苗收到药品注册批件,沃森生物资讯,01-11 00:00,"/news,300142,897631538.html"
19360,13,沃森生物：13价肺炎球菌多糖结合疫苗收到药品注册批件 将对业绩产生重大积极影响,沃森生物资讯,01-10 19:31,"/news,300142,897604541.html"
480,0,沃森生物自主研发国内首个13价肺炎球菌多糖结合疫苗获批上市,沃森生物资讯,01-10 17:06,"/news,300142,897678014.html"
514,1,沃森13价肺炎球菌多糖结合疫苗获批上市 打破欧美公司20年垄断,沃森生物资讯,01-10 10:26,"/news,300142,897678128.html"
803,0,沃森生物(300142)融资融券信息(01-09),沃森生物资讯,01-10 09:27,"/news,300142,897400330.html"
1024,0,沃森生物：融资净偿还6796.02万元，两市排名第17（01-09）,沃森生物资讯,01-10 08:55,"/news,300142,897392177.html"
1038,1,沃森生物(300142)融资融券信息(01-08),沃森生物资讯,01-09 09:23,"/news,300142,897123243.html"
1286,0,沃森生物：融资净偿还9923万元，两市排名第五（01-08）,沃森生物资讯,01-09 09:00,"/news,300142,897117145.html"
848,0,沃森生物(300142)融资融券信息(01-07),沃森生物资讯,01-08 09:25,"/news,300142,896834200.html"
940,0,沃森生物：融资净偿还1533.07万元，融资余额22.24亿元（01-07）,沃森生物资讯,01-08 09:03,"/news,300142,896826860.html"
872,0,沃森生物(300142)融资融券信息(01-06),沃森生物资讯,01-07 09:44,"/news,300142,896558853.html"
1606,0,沃森生物：融资净偿还1.02亿元，两市排名第二（01-06）,沃森生物资讯,01-07 09:08,"/news,300142,896541923.html"
1997,2,沃森生物：融资净买入961.18万元，融资余额23.41亿元（01-03）,沃森生物资讯,01-06 15:11,"/news,300142,896439852.html"
1040,0,沃森生物(300142)融资融券信息(01-03),沃森生物资讯,01-06 09:12,"/news,300142,896237489.html"
11670,21,沃森生物首个国产PCV13获批 抢滩近百亿元市场,沃森生物资讯,01-03 15:20,"/news,300142,896015905.html"
804,0,沃森生物(300142)融资融券信息(01-02),沃森生物资讯,01-03 09:33,"/news,300142,895854168.html"
1315,0,沃森生物：融资净买入921.17万元，融资余额23.32亿元（01-02）,沃森生物资讯,01-03 09:06,"/news,300142,895845259.html"
28709,43,沃森生物（300142）龙虎榜数据（01-02）,沃森生物资讯,01-02 16:30,"/news,300142,895762862.html"
8272,4,龙虎榜解读（01-02）:机构5410万元出货沃森生物,沃森生物资讯,01-02 16:28,"/news,300142,895762366.html"
1808,0,沃森生物盘中最高33.57元创历史新高，总市值470.61亿元,新高个股聚焦,01-02 16:01,"/news,300142,895755595.html"
603,0,沃森生物(300142)融资融券信息(12-31),沃森生物资讯,01-02 09:18,"/news,300142,895570429.html"
707,0,沃森生物：融资净偿还2658.27万元，融资余额23.23亿元（12-31）,沃森生物资讯,01-02 08:51,"/news,300142,895565052.html"
759,0,沃森生物：融资净买入2585.61万元，融资余额23.49亿元（12-30）,沃森生物资讯,12-31 10:22,"/news,300142,895238400.html"
757,0,沃森生物(300142)融资融券信息(12-30),沃森生物资讯,12-31 09:50,"/news,300142,895215982.html"
748,0,沃森生物(300142)融资融券信息(12-27),沃森生物资讯,12-30 09:41,"/news,300142,894943224.html"
861,0,沃森生物：融资净偿还1057.48万元，融资余额23.23亿元（12-27）,沃森生物资讯,12-30 09:13,"/news,300142,894909143.html"
1037,0,沃森生物(300142)融资融券信息(12-26),沃森生物资讯,12-27 09:40,"/news,300142,894491323.html"
745,0,沃森生物(300142)融资融券信息(12-25),沃森生物资讯,12-26 09:25,"/news,300142,894215696.html"
839,0,沃森生物(300142)融资融券信息(12-24),沃森生物资讯,12-25 09:26,"/news,300142,893967631.html"
970,0,沃森生物(300142)融资融券信息(12-23),沃森生物资讯,12-24 09:34,"/news,300142,893728742.html"
991,0,沃森生物(300142)融资融券信息(12-20),沃森生物资讯,12-23 09:26,"/news,300142,893464323.html"
948,0,沃森生物(300142)融资融券信息(12-19),沃森生物资讯,12-20 09:26,"/news,300142,893032756.html"
909,0,沃森生物(300142)融资融券信息(12-18),沃森生物资讯,12-19 09:24,"/news,300142,892774690.html"
9748,8,盈科资本再次布局重磅疫苗品种 助力宫颈癌疫苗产业化,沃森生物资讯,12-18 19:20,"/news,300142,892716114.html"
968,0,沃森生物(300142)融资融券信息(12-17),沃森生物资讯,12-18 09:06,"/news,300142,892505173.html"
989,0,沃森生物(300142)融资融券信息(12-16),沃森生物资讯,12-17 09:05,"/news,300142,892228563.html"
862,0,沃森生物(300142)融资融券信息(12-13),沃森生物资讯,12-16 09:28,"/news,300142,891987833.html"
1024,0,沃森生物(300142)融资融券信息(12-12),沃森生物资讯,12-13 09:06,"/news,300142,891621003.html"
845,0,沃森生物(300142)融资融券信息(12-11),沃森生物资讯,12-12 09:32,"/news,300142,891365637.html"
853,0,沃森生物(300142)融资融券信息(12-10),沃森生物资讯,12-11 09:19,"/news,300142,891118493.html"
777,0,沃森生物(300142)融资融券信息(12-09),沃森生物资讯,12-10 09:20,"/news,300142,890873230.html"
1060,0,沃森生物(300142)融资融券信息(12-06),沃森生物资讯,12-09 09:18,"/news,300142,890652889.html"
930,0,沃森生物(300142)融资融券信息(12-05),沃森生物资讯,12-06 09:33,"/news,300142,890349636.html"
792,0,沃森生物(300142)融资融券信息(12-04),沃森生物资讯,12-05 09:32,"/news,300142,890112021.html"
912,0,沃森生物(300142)融资融券信息(12-03),沃森生物资讯,12-04 09:28,"/news,300142,889892503.html"
925,0,沃森生物(300142)融资融券信息(12-02),沃森生物资讯,12-03 09:16,"/news,300142,889660440.html"
1105,0,沃森生物(300142)融资融券信息(11-29),沃森生物资讯,12-02 09:16,"/news,300142,889444298.html"
1131,0,沃森生物(300142)融资融券信息(11-28),沃森生物资讯,11-29 09:06,"/news,300142,889127816.html"
1077,0,沃森生物(300142)融资融券信息(11-27),沃森生物资讯,11-28 09:15,"/news,300142,888894900.html"
12770,14,沃森生物：13价肺炎球菌多糖结合疫苗目前处于样品检验阶段,沃森生物资讯,11-27 09:42,"/news,300142,888673524.html"
955,0,沃森生物(300142)融资融券信息(11-26),沃森生物资讯,11-27 09:26,"/news,300142,888662515.html"
1069,0,沃森生物(300142)融资融券信息(11-25),沃森生物资讯,11-26 09:14,"/news,300142,888422279.html"
915,0,沃森生物(300142)融资融券信息(11-22),沃森生物资讯,11-25 09:15,"/news,300142,888188602.html"
1727,0,沃森生物盘中最高33.28元创历史新高，总市值481.22亿元,新高个股聚焦,11-22 15:34,"/news,300142,888025747.html"
821,0,沃森生物(300142)融资融券信息(11-21),沃森生物资讯,11-22 09:16,"/news,300142,887853594.html"
892,0,沃森生物(300142)融资融券信息(11-20),沃森生物资讯,11-21 09:16,"/news,300142,887623341.html"
1766,0,沃森生物盘中最高33.15元创历史新高，总市值497.21亿元,新高个股聚焦,11-20 15:33,"/news,300142,887540147.html"
654,0,沃森生物(300142)融资融券信息(11-19),沃森生物资讯,11-20 09:30,"/news,300142,887399282.html"
13081,7,13价肺炎疫苗上市在即 沃森生物能否打破国外垄断？,沃森生物资讯,11-20 04:49,"/news,300142,887377367.html"
714,0,沃森生物(300142)融资融券信息(11-18),沃森生物资讯,11-19 09:28,"/news,300142,887169995.html"
840,0,沃森生物(300142)融资融券信息(11-15),沃森生物资讯,11-18 09:30,"/news,300142,886951444.html"
922,0,沃森生物(300142)融资融券信息(11-14),沃森生物资讯,11-15 09:13,"/news,300142,886600975.html"
878,0,沃森生物(300142)融资融券信息(11-13),沃森生物资讯,11-14 09:20,"/news,300142,886358263.html"
824,0,沃森生物(300142)融资融券信息(11-12),沃森生物资讯,11-13 09:25,"/news,300142,886114116.html"
991,0,沃森生物(300142)融资融券信息(11-11),沃森生物资讯,11-12 09:32,"/news,300142,885871697.html"
2148,0,沃森生物盘中最高32.96元，股价连续两日创历史新高,新高个股聚焦,11-11 15:40,"/news,300142,885779765.html"
788,0,沃森生物(300142)融资融券信息(11-08),沃森生物资讯,11-11 09:22,"/news,300142,885614463.html"
7226,3,沃森生物国产疫苗出海 9价HPV疫苗项目获250万美元助力,沃森生物资讯,11-09 05:05,"/news,300142,885509561.html"
2993,0,沃森生物盘中最高32.55元创历史新高，总市值494.29亿元,新高个股聚焦,11-08 15:33,"/news,300142,885444329.html"
11170,7,沃森生物再获盖茨基金青睐 中国疫苗加快进入国际市场,沃森生物资讯,11-08 10:17,"/news,300142,885319414.html"
767,0,沃森生物(300142)融资融券信息(11-07),沃森生物资讯,11-08 09:20,"/news,300142,885283304.html"
819,0,沃森生物(300142)融资融券信息(11-06),沃森生物资讯,11-07 08:57,"/news,300142,885032963.html"
3419,1,沃森生物子公司与盖茨基金会签署HPV疫苗开发资助协议,沃森生物资讯,11-06 23:56,"/news,300142,885011743.html"
3363,3,沃森生物：子公司获盖茨基金会250万美元项目基金,沃森生物资讯,11-06 20:21,"/news,300142,884987303.html"
7543,9,沃森生物：子公司与盖茨基金会签署9价HPV疫苗项目资助协议,沃森生物资讯,11-06 19:53,"/news,300142,884983839.html"
743,0,沃森生物(300142)融资融券信息(11-05),沃森生物资讯,11-06 09:16,"/news,300142,884777745.html"
9874,11,沃森生物11月05日发生2笔大宗交易 共成交1.18亿元,沃森生物资讯,11-05 16:35,"/news,300142,884697120.html"
814,0,沃森生物(300142)融资融券信息(11-04),沃森生物资讯,11-05 09:18,"/news,300142,884518805.html"
916,0,沃森生物(300142)融资融券信息(11-01),沃森生物资讯,11-04 09:26,"/news,300142,884275656.html"
889,0,沃森生物(300142)融资融券信息(10-31),沃森生物资讯,11-01 09:34,"/news,300142,883946172.html"
10805,11,沃森生物：13价肺炎疫苗正在进行样品检验 生产工作已准备就绪,沃森生物资讯,10-31 22:12,"/news,300142,883901755.html"
963,0,沃森生物(300142)融资融券信息(10-30),沃森生物资讯,10-31 09:23,"/news,300142,883655658.html"
874,0,沃森生物(300142)融资融券信息(10-29),沃森生物资讯,10-30 09:25,"/news,300142,883364553.html"
852,0,沃森生物(300142)融资融券信息(10-28),沃森生物资讯,10-29 09:23,"/news,300142,883074321.html"
7888,11,沃森生物聘任王子龙为BD总监,沃森生物资讯,10-28 14:30,"/news,300142,882945187.html"
839,0,沃森生物(300142)融资融券信息(10-25),沃森生物资讯,10-28 09:35,"/news,300142,882821741.html"
890,0,沃森生物(300142)融资融券信息(10-24),沃森生物资讯,10-25 09:30,"/news,300142,882453588.html"
6144,11,沃森生物：上市品种持续增长 新品有望年内上市,沃森生物资讯,10-24 18:28,"/news,300142,882388439.html"
